X	Temp(°C)	X	Depth(m)
28.12.2020 04:21:00	18,31	28.12.2020 04:21:00	31,15
28.12.2020 04:22:00	18,31	28.12.2020 04:22:00	25,39
28.12.2020 04:23:00	18,25	28.12.2020 04:23:00	14,61
28.12.2020 04:24:00	17,56	28.12.2020 04:24:00	15,41
28.12.2020 04:25:00	17,23	28.12.2020 04:25:00	15,01
28.12.2020 04:26:00	16,87	28.12.2020 04:26:00	14,57
28.12.2020 04:27:00	16,5	28.12.2020 04:27:00	15,78
28.12.2020 04:28:00	16,17	28.12.2020 04:28:00	14,57
28.12.2020 04:29:00	15,77	28.12.2020 04:29:00	15,75
28.12.2020 04:30:00	18,04	28.12.2020 04:30:00	19,29
28.12.2020 04:31:00	18,25	28.12.2020 04:31:00	22,02
28.12.2020 04:32:00	18,31	28.12.2020 04:32:00	19,62
28.12.2020 04:33:00	18,31	28.12.2020 04:33:00	19,62
28.12.2020 04:34:00	18,31	28.12.2020 04:34:00	19,62
28.12.2020 04:35:00	18,31	28.12.2020 04:35:00	20,45
28.12.2020 04:36:00	18,31	28.12.2020 04:36:00	20,45
28.12.2020 04:37:00	18,31	28.12.2020 04:37:00	20,45
28.12.2020 04:38:00	18,31	28.12.2020 04:38:00	19,62
28.12.2020 04:39:00	18,31	28.12.2020 04:39:00	20,45
28.12.2020 04:40:00	18,31	28.12.2020 04:40:00	19,62
28.12.2020 04:41:00	18,31	28.12.2020 04:41:00	18,8
28.12.2020 04:42:00	18,31	28.12.2020 04:42:00	19,62
28.12.2020 04:43:00	18,31	28.12.2020 04:43:00	20,45
28.12.2020 04:44:00	18,31	28.12.2020 04:44:00	20,45
28.12.2020 04:45:00	18,31	28.12.2020 04:45:00	21,27
28.12.2020 04:46:00	18,31	28.12.2020 04:46:00	21,27
28.12.2020 04:47:00	18,34	28.12.2020 04:47:00	22,13
28.12.2020 04:48:00	18,31	28.12.2020 04:48:00	22,92
28.12.2020 04:49:00	18,34	28.12.2020 04:49:00	22,13
28.12.2020 04:50:00	18,34	28.12.2020 04:50:00	20,49
28.12.2020 04:51:00	18,34	28.12.2020 04:51:00	20,49
28.12.2020 04:52:00	18,34	28.12.2020 04:52:00	20,49
28.12.2020 04:53:00	18,34	28.12.2020 04:53:00	19,66
28.12.2020 04:54:00	18,34	28.12.2020 04:54:00	20,49
28.12.2020 04:55:00	18,34	28.12.2020 04:55:00	19,66
28.12.2020 04:56:00	18,34	28.12.2020 04:56:00	21,31
28.12.2020 04:57:00	18,34	28.12.2020 04:57:00	20,49
28.12.2020 04:58:00	18,34	28.12.2020 04:58:00	21,31
28.12.2020 04:59:00	18,34	28.12.2020 04:59:00	22,13
28.12.2020 05:00:00	18,34	28.12.2020 05:00:00	21,31
28.12.2020 05:01:00	18,34	28.12.2020 05:01:00	20,49
28.12.2020 05:02:00	18,34	28.12.2020 05:02:00	21,31
28.12.2020 05:03:00	18,34	28.12.2020 05:03:00	17,19
28.12.2020 05:04:00	17,83	28.12.2020 05:04:00	14,92
28.12.2020 05:05:00	17,47	28.12.2020 05:05:00	15,3
28.12.2020 05:06:00	17,11	28.12.2020 05:06:00	14,86
28.12.2020 05:07:00	16,9	28.12.2020 05:07:00	14,61
28.12.2020 05:08:00	16,72	28.12.2020 05:08:00	15,21
28.12.2020 05:09:00	16,41	28.12.2020 05:09:00	14,85
28.12.2020 05:10:00	16,29	28.12.2020 05:10:00	15,53
28.12.2020 05:11:00	16,35	28.12.2020 05:11:00	14,78
28.12.2020 05:12:00	16,44	28.12.2020 05:12:00	14,89
28.12.2020 05:13:00	16,56	28.12.2020 05:13:00	14,21
28.12.2020 05:14:00	16,72	28.12.2020 05:14:00	14,39
28.12.2020 05:15:00	16,87	28.12.2020 05:15:00	15,39
28.12.2020 05:16:00	17,05	28.12.2020 05:16:00	14,79
28.12.2020 05:17:00	17,23	28.12.2020 05:17:00	15,01
28.12.2020 05:18:00	17,38	28.12.2020 05:18:00	15,19
28.12.2020 05:19:00	17,56	28.12.2020 05:19:00	13,76
28.12.2020 05:20:00	17,98	28.12.2020 05:20:00	14,28
28.12.2020 05:21:00	18,75	28.12.2020 05:21:00	14,42
28.12.2020 05:22:00	19,61	28.12.2020 05:22:00	14,68
28.12.2020 05:23:00	21,17	28.12.2020 05:23:00	15,04

