* Sea-Bird SBE 9 Data File:																
* FileName = D:\CTDData\SO279\SO279_81-1_CTD-06.hex																
* Software Version Seasave V 7.26.1.8																
* Temperature SN = 5938																
* Conductivity SN = 4108																
* Number of Bytes Per Scan = 41																
* Number of Voltage Words = 4																
* Number of Scans Averaged by the Deck Unit = 1																
* System UpLoad Time = Dec 21 2020 14:08:42																
* NMEA Latitude = 33 08.61 N																
* NMEA Longitude = 033 46.68 W																
* NMEA UTC (Time) = Dec 21 2020  14:08:40																
* Store Lat/Lon Data = Append to Every Scan																
* SBE 11plus V 5.2																
* number of scans to average = 1																
* pressure baud rate = 9600																
* NMEA baud rate = 4800																
* GPIB address = 1																
* advance primary conductivity  0.073 seconds																
* advance secondary conductivity  0.073 seconds																
* autorun on power up is disabled																
* S>																
* System UTC = Dec 21 2020 14:08:42																
# nquan = 16																
# nvalues = 725                         																
# units = specified																
# name 0 = depSM	" Depth [salt water, m]"															
# name 1 = sal00	" Salinity, Practical [PSU]"															
# name 2 = sal11	" Salinity, Practical, 2 [PSU]"															
# name 3 = t090C	" Temperature [ITS-90, deg C]"															
# name 4 = t190C	" Temperature, 2 [ITS-90, deg C]"															
# name 5 = sbeox0Mm/L	" Oxygen, SBE 43 [umol/l]"															
# name 6 = sbeox1Mm/L	" Oxygen, SBE 43, 2 [umol/l]"															
# name 7 = flECO-AFL	" Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]"															
# name 8 = par	" PAR/Irradiance, Biospherical/Licor"															
# name 9 = turbWETntu0	" Turbidity, WET Labs ECO [NTU]"															
# name 10 = timeQ	" Time, NMEA [seconds]"															
# name 11 = timeM	" Time, Elapsed [minutes]"															
# name 12 = nbf	 Bottles Fired															
# name 13 = prDM	" Pressure, Digiquartz [db]"															
# name 14 = timeS	" Time, Elapsed [seconds]"															
# name 15 = flag	 flag															
"# start_time = Dec 21 2020 14:08:40 [NMEA time, first data scan]"																
	" Depth [salt water, m]"	" Salinity, Practical [PSU]"	" Salinity, Practical, 2 [PSU]"	" Temperature [ITS-90, deg C]"	" Temperature, 2 [ITS-90, deg C]"	" Oxygen, SBE 43 [umol/l]"	" Oxygen, SBE 43, 2 [umol/l]"	" Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]"	" PAR/Irradiance, Biospherical/Licor"	" Turbidity, WET Labs ECO [NTU]"	" Time, NMEA [seconds]"	" Time, Elapsed [minutes]"	 Bottles Fired	" Pressure, Digiquartz [db]"	" Time, Elapsed [seconds]"	 flag
	10	36.984	36.1191	21.8033	21.783	148.205	117.147	0.0166	1.00E-12	0.135	661874869	-0.8511	0	10.071	-51.069	0.00E+00
	15	37.0249	37.1143	21.8086	21.8123	197.974	206.599	0.003	1.00E-12	0.1353	661875049	2.1566	0	15.107	129.393	0.00E+00
	20	37.0221	36.9998	21.8089	21.8092	198.67	205.536	0.0157	1.00E-12	0.1332	661875057	2.2909	0	20.143	137.455	0.00E+00
	25	37.0224	36.9985	21.8125	21.813	198.25	203.993	0.0148	1.00E-12	0.133	661875068	2.4658	0	25.179	147.947	0.00E+00
	30	37.0223	36.9987	21.8139	21.8144	198.161	203.859	0.0231	1.00E-12	0.135	661875078	2.6401	0	30.216	158.406	0.00E+00
	35	37.0221	36.9988	21.815	21.8154	198.226	204.174	0.0292	1.00E-12	0.1373	661875089	2.8169	0	35.252	169.013	0.00E+00
	40	37.0214	36.9984	21.8141	21.8148	198.625	203.941	0.0356	1.00E-12	0.1334	661875100	3.0054	0	40.288	180.326	0.00E+00
	45	37.0208	36.9979	21.8125	21.8127	198.686	203.906	0.0407	1.00E-12	0.1337	661875111	3.1829	0	45.325	190.975	0.00E+00
	50	37.0209	36.9983	21.8145	21.8148	198.572	203.841	0.0363	1.00E-12	0.1348	661875122	3.3651	0	50.362	201.908	0.00E+00
	55	37.0204	36.998	21.8166	21.8169	198.726	203.596	0.0509	1.00E-12	0.1338	661875132	3.5367	0	55.399	212.201	0.00E+00
	60	37.0201	36.998	21.8175	21.8177	198.475	203.556	0.0432	1.00E-12	0.1337	661875143	3.7168	0	60.436	223.008	0.00E+00
	65	37.0194	36.9976	21.8144	21.8149	198.49	203.365	0.0494	1.00E-12	0.1334	661875154	3.8982	0	65.473	233.89	0.00E+00
	70	37.0177	36.9962	21.8078	21.808	198.437	203.595	0.0493	1.00E-12	0.1328	661875165	4.0792	0	70.51	244.754	0.00E+00
	75	37.0077	36.9861	21.7642	21.7627	198.126	203.305	0.0855	1.00E-12	0.1336	661875175	4.2574	0	75.547	255.445	0.00E+00
	80	36.999	36.9779	21.7264	21.727	197.621	202.475	0.1023	1.00E-12	0.1339	661875188	4.4582	0	80.585	267.492	0.00E+00
	85	37.0011	36.9805	21.715	21.715	197.175	202.235	0.0968	1.00E-12	0.1315	661875198	4.6288	0	85.622	277.729	0.00E+00
	90	36.987	36.9663	21.6093	21.608	196.844	201.416	0.1041	1.00E-12	0.134	661875209	4.8093	0	90.66	288.558	0.00E+00
	95	36.9086	36.8864	21.1449	21.1311	194.756	199.452	0.0994	1.00E-12	0.1303	661875220	4.9956	0	95.698	299.735	0.00E+00
	100	36.8094	36.7895	20.5318	20.5297	191.978	196.942	0.1163	1.00E-12	0.129	661875231	5.1778	0	100.736	310.67	0.00E+00
	105	36.7518	36.7309	20.1164	20.1085	188.763	193.115	0.0899	1.00E-12	0.1289	661875241	5.3416	0	105.774	320.494	0.00E+00
	110	36.7181	36.6994	19.9082	19.907	187.722	192.51	0.0903	1.00E-12	0.1291	661875247	5.4494	0	110.812	326.963	0.00E+00
	115	36.6843	36.6667	19.6428	19.6427	187.123	191.633	0.0808	1.00E-12	0.1284	661875254	5.5593	0	115.85	333.558	0.00E+00
	120	36.665	36.6481	19.4776	19.4775	186.881	191.634	0.0559	1.00E-12	0.1289	661875261	5.6847	0	120.889	341.083	0.00E+00
	125	36.6596	36.6438	19.3788	19.3794	186.488	191.005	0.0281	1.00E-12	0.1257	661875268	5.7993	0	125.927	347.958	0.00E+00
	130	36.6624	36.6474	19.3292	19.33	185.601	190.363	0.0141	1.00E-12	0.1255	661875275	5.9111	0	130.966	354.665	0.00E+00
	135	36.6788	36.6646	19.3295	19.3307	184.223	188.762	-0.0182	1.00E-12	0.1246	661875282	6.0309	0	136.005	361.852	0.00E+00
	140	36.6781	36.6644	19.3014	19.3027	183.4	187.755	-0.0203	1.00E-12	0.1202	661875289	6.1445	0	141.044	368.667	0.00E+00
	145	36.6705	36.6569	19.2233	19.2228	183.341	187.587	-0.0413	1.00E-12	0.1211	661875296	6.2575	0	146.083	375.449	0.00E+00
	150	36.6615	36.6482	19.154	19.1544	183.245	187.682	-0.0449	1.00E-12	0.1221	661875303	6.3743	0	151.122	382.46	0.00E+00
	155	36.6541	36.6408	19.029	19.0295	182.975	187.271	-0.0566	1.00E-12	0.1219	661875309	6.4837	0	156.162	389.019	0.00E+00
	160	36.6476	36.6345	18.9802	18.981	182.751	187.365	-0.0671	1.00E-12	0.1203	661875318	6.6256	0	161.201	397.535	0.00E+00
	165	36.6384	36.6254	18.9096	18.9119	183.26	187.772	-0.0719	1.00E-12	0.1194	661875322	6.7005	0	166.24	402.028	0.00E+00
	170	36.629	36.6161	18.8446	18.845	183.793	188.471	-0.0809	1.00E-12	0.1193	661875332	6.8586	0	171.28	411.515	0.00E+00
	175	36.6219	36.6093	18.7784	18.779	183.711	188.359	-0.0862	1.00E-12	0.1207	661875337	6.9492	0	176.32	416.951	0.00E+00
	180	36.6173	36.6046	18.7468	18.7478	184.042	188.264	-0.0842	1.00E-12	0.1193	661875345	7.075	0	181.36	424.5	0.00E+00
	185	36.6101	36.5975	18.6954	18.6968	184.434	188.855	-0.086	1.00E-12	0.1192	661875351	7.1872	0	186.4	431.229	0.00E+00
	190	36.6059	36.5932	18.6694	18.6702	184.93	189.577	-0.0956	1.00E-12	0.1173	661875358	7.3025	0	191.44	438.148	0.00E+00
	195	36.6027	36.5902	18.6298	18.6307	183.994	188.604	-0.0964	1.00E-12	0.1183	661875366	7.4262	0	196.48	445.571	0.00E+00
	200	36.5988	36.5862	18.5975	18.5987	183.795	188.39	-0.099	1.00E-12	0.118	661875373	7.5419	0	201.521	452.516	0.00E+00
	205	36.5958	36.5832	18.577	18.5779	183.732	188.136	-0.0922	1.00E-12	0.1199	661875379	7.6571	0	206.561	459.426	0.00E+00
	210	36.589	36.5765	18.5234	18.5242	184.214	188.476	-0.1027	1.00E-12	0.1186	661875386	7.767	0	211.602	466.019	0.00E+00
	215	36.5847	36.5722	18.4831	18.4843	185.641	190.267	-0.1087	1.00E-12	0.1169	661875393	7.8898	0	216.643	473.389	0.00E+00
	220	36.5807	36.5681	18.4536	18.4544	184.297	188.517	-0.1093	1.00E-12	0.1185	661875401	8.0084	0	221.684	480.506	0.00E+00
	225	36.5738	36.5617	18.4076	18.4084	183.161	187.645	-0.106	1.00E-12	0.1168	661875407	8.1108	0	226.725	486.651	0.00E+00
	230	36.5657	36.5524	18.3647	18.3627	183.706	188.412	-0.1143	1.00E-12	0.1206	661875415	8.2456	0	231.766	494.733	0.00E+00
	235	36.5626	36.5502	18.333	18.3336	183.794	188.223	-0.1145	1.00E-12	0.1174	661875419	8.3246	0	236.807	499.477	0.00E+00
	240	36.549	36.5364	18.2391	18.2403	182.717	187.05	-0.1154	1.00E-12	0.1164	661875429	8.4842	0	241.849	509.053	0.00E+00
	245	36.5429	36.5304	18.1982	18.1994	183.003	187.598	-0.1137	1.00E-12	0.1181	661875433	8.5564	0	246.89	513.383	0.00E+00
	250	36.5374	36.5248	18.1625	18.1633	182.592	187.143	-0.1127	1.00E-12	0.117	661875442	8.7004	0	251.932	522.026	0.00E+00
	255	36.5269	36.5143	18.1002	18.1013	182.461	186.965	-0.1174	1.00E-12	0.1158	661875449	8.8079	0	256.974	528.473	0.00E+00
	260	36.5192	36.5068	18.0559	18.0572	181.888	186.602	-0.1016	1.00E-12	0.1195	661875456	8.9396	0	262.015	536.378	0.00E+00
	265	36.5125	36.4997	18.0188	18.0169	181.749	186.302	-0.1225	1.00E-12	0.1131	661875462	9.0353	0	267.057	542.117	0.00E+00
	270	36.5012	36.4887	17.9522	17.9535	181.737	185.896	-0.1254	1.00E-12	0.1165	661875469	9.1559	0	272.1	549.351	0.00E+00
	275	36.494	36.4813	17.9173	17.9174	182.243	186.241	-0.1067	1.00E-12	0.1193	661875476	9.2668	0	277.142	556.007	0.00E+00
	280	36.4826	36.4697	17.858	17.8575	181.834	186.278	-0.1126	1.00E-12	0.1194	661875483	9.3882	0	282.184	563.291	0.00E+00
	285	36.4638	36.4514	17.7498	17.751	181.556	185.999	-0.1103	1.00E-12	0.1149	661875491	9.5092	0	287.227	570.549	0.00E+00
	290	36.45	36.4371	17.6726	17.6721	181.118	185.456	-0.1053	1.00E-12	0.1167	661875497	9.6241	0	292.269	577.447	0.00E+00
	295	36.4436	36.4311	17.6374	17.6379	180.816	185.255	-0.0998	1.00E-12	0.1183	661875504	9.7357	0	297.312	584.144	0.00E+00
	300	36.4296	36.4171	17.5525	17.5539	180.076	184.42	-0.1009	1.00E-12	0.1195	661875512	9.8597	0	302.355	591.579	0.00E+00
	305	36.4164	36.4041	17.4781	17.4787	180.007	184.225	-0.0967	1.00E-12	0.1175	661875518	9.974	0	307.398	598.442	0.00E+00
	310	36.3856	36.3719	17.2939	17.2873	179.503	183.402	-0.0936	1.00E-12	0.1191	661875526	10.0979	0	312.441	605.877	0.00E+00
	315	36.3677	36.3552	17.1876	17.1886	178.939	183.483	-0.0946	1.00E-12	0.119	661875532	10.2052	0	317.484	612.315	0.00E+00
	320	36.3564	36.3439	17.1284	17.1296	179.129	183.096	-0.094	1.00E-12	0.1194	661875540	10.3292	0	322.528	619.754	0.00E+00
	325	36.3462	36.334	17.0706	17.072	179.338	183.541	-0.0834	1.00E-12	0.1187	661875547	10.4413	0	327.571	626.479	0.00E+00
	330	36.3395	36.3272	17.0345	17.0359	179.403	183.583	-0.075	1.00E-12	0.1214	661875554	10.5627	0	332.615	633.76	0.00E+00
	335	36.3276	36.3153	16.9598	16.9606	179.588	183.648	-0.065	1.00E-12	0.1213	661875561	10.6862	0	337.658	641.172	0.00E+00
	340	36.3147	36.3025	16.8803	16.8812	179.734	183.827	-0.0671	1.00E-12	0.1212	661875567	10.7907	0	342.702	647.442	0.00E+00
	345	36.3041	36.2919	16.8162	16.8175	179.791	184.062	-0.0543	1.00E-12	0.1228	661875575	10.9239	0	347.746	655.432	0.00E+00
	350	36.2962	36.284	16.7685	16.7695	180.036	184	-0.0559	1.00E-12	0.1223	661875582	11.0387	0	352.79	662.321	0.00E+00
	355	36.2873	36.2754	16.7131	16.7146	180.23	184.409	-0.0539	1.00E-12	0.122	661875589	11.1447	0	357.835	668.681	0.00E+00
	360	36.2788	36.2666	16.6636	16.6647	180.698	185.011	-0.0542	1.00E-12	0.1221	661875597	11.2831	0	362.879	676.988	0.00E+00
	365	36.2691	36.2573	16.6019	16.6029	181.032	185.149	-0.0456	1.00E-12	0.1223	661875603	11.375	0	367.923	682.503	0.00E+00
	370	36.255	36.2429	16.5162	16.5174	182.232	185.886	-0.0499	1.00E-12	0.1216	661875611	11.5215	0	372.968	691.287	0.00E+00
	375	36.2451	36.2332	16.4498	16.4513	182.207	185.979	-0.0461	1.00E-12	0.124	661875617	11.6162	0	378.013	696.973	0.00E+00
	380	36.2388	36.2267	16.4159	16.4173	182.268	186.524	-0.0459	1.00E-12	0.1238	661875625	11.7533	0	383.057	705.2	0.00E+00
	385	36.235	36.223	16.3925	16.3941	182.656	186.446	-0.0408	1.00E-12	0.1222	661875632	11.8611	0	388.102	711.667	0.00E+00
	390	36.2313	36.2191	16.3722	16.3718	182.553	186.494	-0.0465	1.00E-12	0.1226	661875639	11.984	0	393.147	719.043	0.00E+00
	395	36.2182	36.2062	16.2812	16.2819	182.384	186.654	-0.0464	1.00E-12	0.1226	661875647	12.1111	0	398.193	726.666	0.00E+00
	400	36.2056	36.1935	16.2015	16.2022	182.738	186.689	-0.0479	1.00E-12	0.1231	661875653	12.2133	0	403.238	732.801	0.00E+00
	405	36.1907	36.1783	16.1045	16.1054	182.926	186.947	-0.0517	1.00E-12	0.1234	661875660	12.3405	0	408.283	740.433	0.00E+00
	410	36.1789	36.1665	16.0356	16.0349	183.24	186.9	-0.0456	1.00E-12	0.1237	661875667	12.445	0	413.329	746.702	0.00E+00
	415	36.1555	36.1431	15.8876	15.8877	182.672	186.329	-0.0444	1.00E-12	0.1245	661875675	12.5777	0	418.375	754.663	0.00E+00
	420	36.1352	36.1231	15.7593	15.7606	182.658	186.22	-0.0487	1.00E-12	0.1237	661875681	12.676	0	423.42	760.563	0.00E+00
	425	36.1288	36.1166	15.7302	15.7318	182.402	185.844	-0.0454	1.00E-12	0.123	661875688	12.8047	0	428.466	768.285	0.00E+00
	430	36.1244	36.1126	15.7061	15.7076	182.349	185.778	-0.0435	1.00E-12	0.1228	661875695	12.917	0	433.512	775.021	0.00E+00
	435	36.1152	36.1032	15.648	15.6493	181.377	184.669	-0.0413	1.00E-12	0.1236	661875702	13.0404	0	438.559	782.421	0.00E+00
	440	36.1073	36.0956	15.5978	15.5992	181.206	184.239	-0.0382	1.00E-12	0.1227	661875709	13.1457	0	443.605	788.744	0.00E+00
	445	36.0988	36.0867	15.5532	15.5533	181.014	184.161	-0.0386	1.00E-12	0.1232	661875717	13.2846	0	448.651	797.076	0.00E+00
	450	36.0811	36.069	15.4477	15.4484	181.265	183.821	-0.0367	1.00E-12	0.1233	661875723	13.3786	0	453.698	802.718	0.00E+00
	455	36.0655	36.0535	15.3556	15.3569	180.634	183.457	-0.0379	1.00E-12	0.123	661875730	13.5027	0	458.745	810.162	0.00E+00
	460	36.0524	36.0407	15.2806	15.2824	179.948	183.524	-0.0403	1.00E-12	0.1238	661875738	13.6305	0	463.791	817.831	0.00E+00
	465	36.0413	36.029	15.2181	15.2152	180.01	182.285	-0.0412	1.00E-12	0.1227	661875744	13.7311	0	468.838	823.865	0.00E+00
	470	36.0215	36.0097	15.0944	15.0957	178.788	180.929	-0.0368	1.00E-12	0.1234	661875751	13.8473	0	473.885	830.839	0.00E+00
	475	36.0017	35.9901	14.9777	14.9773	178.097	180.797	-0.0358	1.00E-12	0.1231	661875758	13.9612	0	478.932	837.674	0.00E+00
	480	35.9791	35.9671	14.8432	14.843	176.968	179.211	-0.0404	1.00E-12	0.1245	661875766	14.1002	0	483.98	846.01	0.00E+00
	485	35.9588	35.9457	14.7204	14.7138	175.848	177.613	-0.038	1.00E-12	0.1237	661875772	14.1917	0	489.027	851.502	0.00E+00
	490	35.9373	35.9258	14.5887	14.5917	174.472	176.311	-0.03	1.00E-12	0.1248	661875780	14.3315	0	494.075	859.893	0.00E+00
	495	35.9251	35.9118	14.5173	14.5065	174.52	175.679	-0.0374	1.00E-12	0.1234	661875785	14.4229	0	499.122	865.377	0.00E+00
	500	35.8838	35.8725	14.2407	14.2439	173.727	173.837	-0.0357	1.00E-12	0.1256	661875793	14.5519	0	504.17	873.116	0.00E+00
	505	35.8658	35.8544	14.1267	14.1293	172.812	172.27	-0.0308	1.00E-12	0.1245	661875799	14.6558	0	509.218	879.348	0.00E+00
	510	35.8514	35.8408	14.0424	14.0517	172.219	172.083	-0.031	1.00E-12	0.1244	661875808	14.7968	0	514.266	887.808	0.00E+00
	515	35.8289	35.8182	13.8796	13.8803	172.837	171.314	-0.0264	1.00E-12	0.1235	661875812	14.8704	0	519.314	892.226	0.00E+00
	520	35.8144	35.8015	13.7845	13.7786	171.172	170.396	-0.0342	1.00E-12	0.122	661875821	15.0099	0	524.362	900.594	0.00E+00
	525	35.807	35.7954	13.7454	13.7451	171.504	169.881	-0.0268	1.00E-12	0.1225	661875827	15.1152	0	529.411	906.91	0.00E+00
	530	35.7979	35.7868	13.6886	13.691	171.527	169.68	-0.0247	1.00E-12	0.123	661875835	15.2535	0	534.459	915.208	0.00E+00
	535	35.7807	35.7697	13.5636	13.565	171.87	169.388	-0.0272	1.00E-12	0.1238	661875842	15.3638	0	539.508	921.826	0.00E+00
	540	35.7738	35.7628	13.5201	13.5222	172.195	169.528	-0.03	1.00E-12	0.1246	661875849	15.4825	0	544.556	928.951	0.00E+00
	545	35.7726	35.7615	13.5182	13.5202	172.557	169.639	-0.0312	1.00E-12	0.1222	661875857	15.6094	0	549.605	936.562	0.00E+00
	550	35.7713	35.7604	13.5113	13.513	172.339	169.604	-0.03	1.00E-12	0.1222	661875862	15.7069	0	554.654	942.413	0.00E+00
	555	35.7689	35.7579	13.4975	13.499	173.282	169.831	-0.0355	1.00E-12	0.1257	661875871	15.8531	0	559.703	951.188	0.00E+00
	560	35.7451	35.7357	13.3139	13.3231	173.776	169.361	-0.0259	1.00E-12	0.1242	661875878	15.959	0	564.752	957.539	0.00E+00
	565	35.7297	35.7186	13.1957	13.2023	173.47	169.251	-0.0333	1.00E-12	0.1222	661875884	16.0727	0	569.802	964.365	0.00E+00
	570	35.7005	35.6897	12.9919	12.9931	172.18	167.045	-0.025	1.00E-12	0.1235	661875892	16.2031	0	574.851	972.184	0.00E+00
	575	35.686	35.6748	12.8881	12.8903	169.702	164.452	-0.0225	1.00E-12	0.1236	661875899	16.3134	0	579.901	978.801	0.00E+00
	580	35.6706	35.6596	12.7801	12.7812	170.011	164.836	-0.0253	1.00E-12	0.1254	661875907	16.4493	0	584.951	986.956	0.00E+00
	585	35.6531	35.6416	12.6458	12.6435	168.839	162.267	-0.026	1.00E-12	0.1233	661875913	16.5535	0	590	993.21	0.00E+00
	590	35.6402	35.6292	12.5475	12.5492	168.138	161.977	-0.0229	1.00E-12	0.1236	661875920	16.6741	0	595.05	1000.443	0.00E+00
	595	35.6268	35.6158	12.4406	12.4431	168.054	161.333	-0.0266	1.00E-12	0.1239	661875928	16.7959	0	600.101	1007.752	0.00E+00
	600	35.6132	35.6024	12.3377	12.337	168.381	161.212	-0.023	1.00E-12	0.1234	661875935	16.9188	0	605.151	1015.131	0.00E+00
	605	35.6036	35.5931	12.2636	12.2655	168.072	161.153	-0.0277	1.00E-12	0.1225	661875942	17.0327	0	610.201	1021.96	0.00E+00
	610	35.5973	35.5862	12.2161	12.2171	168.34	160.495	-0.0249	1.03E-04	0.1246	661875949	17.1459	0	615.251	1028.753	0.00E+00
	615	35.5818	35.5714	12.0911	12.0936	168.231	160.002	-0.0235	1.29E-05	0.1229	661875957	17.2763	0	620.302	1036.577	0.00E+00
	620	35.5604	35.5499	11.8996	11.905	167.684	158.906	-0.0259	1.59E-06	0.123	661875963	17.3832	0	625.353	1042.994	0.00E+00
	625	35.5496	35.5391	11.8225	11.8248	167.622	158.724	-0.0251	1.00E-12	0.1231	661875971	17.5176	0	630.404	1051.059	0.00E+00
	630	35.5443	35.5339	11.7775	11.7796	167.406	157.971	-0.0232	1.00E-12	0.1258	661875976	17.6054	0	635.455	1056.326	0.00E+00
	635	35.5379	35.5276	11.7333	11.7345	167.849	158.744	-0.0184	1.00E-12	0.1234	661875986	17.77	0	640.506	1066.203	0.00E+00
	640	35.5294	35.519	11.6358	11.6385	168.06	158.276	-0.0197	1.00E-12	0.1246	661875990	17.8271	0	645.557	1069.624	0.00E+00
	645	35.5286	35.5181	11.6354	11.6322	167.978	158.817	-0.0248	1.00E-12	0.1248	661875999	17.9871	0	650.608	1079.224	0.00E+00
	650	35.527	35.5161	11.5712	11.571	170.681	161.165	-0.0213	1.00E-12	0.1231	661876005	18.0863	0	655.659	1085.179	0.00E+00
	655	35.5256	35.5151	11.5245	11.5265	173.373	163.961	-0.023	1.00E-12	0.1232	661876013	18.2111	0	660.711	1092.667	0.00E+00
	660	35.5249	35.5143	11.5108	11.513	175.004	164.971	-0.0244	1.00E-12	0.1223	661876022	18.3578	0	665.763	1101.47	0.00E+00
	665	35.525	35.5145	11.4851	11.4829	176.439	166.214	-0.0245	1.00E-12	0.1238	661876026	18.4411	0	670.815	1106.464	0.00E+00
	670	35.5217	35.5117	11.3939	11.3932	177.333	167.131	-0.0199	1.00E-12	0.1259	661876035	18.5847	0	675.866	1115.085	0.00E+00
	675	35.5089	35.4985	11.2644	11.266	179.57	168.397	-0.0189	1.00E-12	0.1244	661876040	18.6634	0	680.918	1119.806	0.00E+00
	680	35.5014	35.491	11.2104	11.2151	179.077	166.622	-0.0238	1.00E-12	0.1229	661876049	18.8193	0	685.971	1129.156	0.00E+00
	685	35.4953	35.4849	11.1516	11.1534	178.183	166.636	-0.0266	1.00E-12	0.1244	661876054	18.9009	0	691.023	1134.052	0.00E+00
	690	35.4939	35.483	11.1452	11.1463	178.048	165.517	-0.016	1.00E-12	0.1236	661876063	19.0421	0	696.075	1142.524	0.00E+00
	695	35.4874	35.477	11.0834	11.0849	177.39	165.237	-0.0222	1.00E-12	0.1263	661876069	19.1457	0	701.128	1148.745	0.00E+00
	700	35.4831	35.472	11.0542	11.0526	177.383	164.054	-0.0138	1.00E-12	0.1239	661876076	19.2697	0	706.18	1156.181	0.00E+00
	705	35.4735	35.4629	10.9596	10.9613	176.071	162.548	-0.0154	1.00E-12	0.124	661876083	19.388	0	711.233	1163.281	0.00E+00
	710	35.4697	35.4591	10.922	10.9229	175.744	162.182	-0.0181	1.00E-12	0.125	661876090	19.5044	0	716.286	1170.267	0.00E+00
	715	35.4648	35.4544	10.8678	10.8692	175.427	161.984	-0.0135	1.00E-12	0.1253	661876099	19.6556	0	721.339	1179.337	0.00E+00
	720	35.455	35.4445	10.7714	10.7744	175.079	160.548	-0.0144	1.00E-12	0.1254	661876104	19.7377	0	726.392	1184.265	0.00E+00
	725	35.4489	35.438	10.6821	10.6841	174.16	160.089	-0.0117	1.00E-12	0.1269	661876114	19.9068	0	731.445	1194.408	0.00E+00
	730	35.4493	35.4383	10.6794	10.6819	174.554	160.353	-0.0189	1.00E-12	0.1248	661876118	19.9739	0	736.499	1198.434	0.00E+00
	735	35.448	35.4375	10.6003	10.6002	175.071	160.839	-0.0194	1.00E-12	0.1244	661876127	20.1195	0	741.552	1207.173	0.00E+00
	740	35.4516	35.4412	10.5586	10.5568	176.322	162.332	-0.018	1.00E-12	0.1246	661876133	20.2122	0	746.606	1212.729	0.00E+00
	745	35.4562	35.4453	10.4769	10.4788	178.479	165.031	-0.0217	1.00E-12	0.1247	661876142	20.3666	0	751.66	1221.994	0.00E+00
	750	35.4568	35.446	10.4778	10.4798	179.203	165.064	-0.0162	5.59E-07	0.1254	661876147	20.4498	0	756.713	1226.99	0.00E+00
	755	35.462	35.4514	10.416	10.4175	179.916	165.809	-0.0156	-5.88E-08	0.124	661876155	20.585	0	761.767	1235.098	0.00E+00
	760	35.4649	35.4541	10.3587	10.3603	181.622	167.153	-0.0173	4.24E-05	0.1247	661876162	20.6986	0	766.822	1241.913	0.00E+00
	765	35.4666	35.4559	10.3306	10.3322	181.59	167.4	-0.0135	-5.30E-07	0.1252	661876169	20.809	0	771.876	1248.538	0.00E+00
	770	35.4669	35.4558	10.3135	10.3146	183.435	167.854	-0.029	1.00E-12	0.1238	661876176	20.9398	0	776.93	1256.389	0.00E+00
	775	35.4692	35.4584	10.222	10.2242	183.643	168.281	-0.0204	1.00E-12	0.1233	661876183	21.0453	0	781.985	1262.716	0.00E+00
	780	35.4672	35.4561	10.1698	10.1701	184.246	168.232	-0.0185	1.00E-12	0.123	661876191	21.1779	0	787.039	1270.673	0.00E+00
	785	35.4659	35.4548	10.1583	10.1594	183.975	168.358	-0.0166	1.00E-12	0.1248	661876198	21.2935	0	792.094	1277.611	0.00E+00
	790	35.4648	35.4538	10.1469	10.1485	183.945	168.457	-0.017	1.00E-12	0.1238	661876205	21.4143	0	797.149	1284.86	0.00E+00
	795	35.4636	35.4518	10.1132	10.1091	183.882	168.52	-0.0181	1.00E-12	0.1236	661876212	21.5297	0	802.204	1291.779	0.00E+00
	800	35.4605	35.4496	10.0577	10.0607	183.801	168.416	-0.0174	1.00E-12	0.1244	661876220	21.6608	0	807.259	1299.648	0.00E+00
	805	35.4593	35.4483	10.0231	10.0248	184.235	168.346	-0.0204	2.84E-05	0.1241	661876226	21.7649	0	812.314	1305.897	0.00E+00
	810	35.4586	35.4476	10.0153	10.0174	183.728	168.588	-0.0203	-2.25E-06	0.1247	661876234	21.8962	0	817.369	1313.774	0.00E+00
	815	35.4585	35.4474	10.0004	10.0026	183.753	167.945	-0.0158	1.00E-12	0.1241	661876240	22.0023	0	822.425	1320.136	0.00E+00
	820	35.4582	35.4475	9.9642	9.9671	183.554	168.288	-0.017	1.00E-12	0.1236	661876248	22.1366	0	827.48	1328.197	0.00E+00
	825	35.4593	35.4489	9.865	9.8614	183.528	168.219	-0.0138	1.00E-12	0.1248	661876254	22.24	0	832.536	1334.399	0.00E+00
	830	35.4588	35.4476	9.7064	9.7087	184.333	168.023	-0.0092	1.00E-12	0.1241	661876263	22.3738	0	837.592	1342.43	0.00E+00
	835	35.4542	35.4428	9.65	9.6522	183.977	167.453	-0.0129	1.00E-12	0.1255	661876269	22.4818	0	842.648	1348.905	0.00E+00
	840	35.4522	35.441	9.6298	9.6316	183.51	167.424	-0.0084	1.00E-12	0.1245	661876277	22.615	0	847.704	1356.902	0.00E+00
	845	35.4516	35.4403	9.6211	9.6227	183.496	167.188	-0.0138	1.00E-12	0.125	661876283	22.7225	0	852.76	1363.35	0.00E+00
	850	35.451	35.4398	9.6167	9.6181	183.119	167.281	-0.0091	1.00E-12	0.125	661876291	22.8473	0	857.816	1370.839	0.00E+00
	855	35.4495	35.4384	9.5943	9.5963	182.614	167.182	-0.0109	1.00E-12	0.1255	661876298	22.9644	0	862.872	1377.861	0.00E+00
	860	35.4479	35.4366	9.5739	9.5755	182.725	167.212	-0.0096	1.18E-06	0.1246	661876306	23.0923	0	867.929	1385.537	0.00E+00
